2.220446049250255272e-17 -1.387778780781387127e-17 2.818395999822118112e-16
-3.191891195794030697e-17 -3.885780586188027923e-17 1.042218036356716251e-16
-3.302913498262913420e-17 5.995204332975829689e-17 4.426231472566610081e-17
-9.251858538510608871e-18 -3.164135620181679229e-17 1.866988553255042641e-16
-9.251858538544301859e-19 3.219646771431978235e-17 2.157981539565035835e-16
2.405483219988123629e-18 -1.332267629550167307e-17 3.316821540498321308e-16
-1.508052941782535736e-17 2.442490654175348099e-17 2.481228716461701399e-16
3.978299171574187311e-18 -2.775557561562868548e-17 2.003900866994174325e-16
-1.323015771017970139e-17 4.218847493575590589e-17 1.488053749510434802e-16
-4.561166259508008559e-17 -1.226796442218412437e-16 -7.958225620471670086e-17
1.660708607667816722e-16 2.997602166480293585e-16 -4.156501350966132099e-16
3.551788492952348177e-16 1.320055176279692407e-15 1.140978125287094090e-15
9.566421729082158991e-17 2.500777362977310608e-15 5.779967272595585510e-15
-9.027038375988771617e-16 3.885780589787613793e-17 1.339681349889176503e-14
-5.878815952570755186e-15 -4.839295630883819922e-14 -2.394180684654676908e-14
1.360023205018060551e-15 -2.104799667894827259e-13 -3.246718210828199321e-13
1.981990497646692468e-13 1.077909983471583455e-13 -8.028736022629642571e-13
9.453964463145060310e-13 3.685630134419589493e-12 2.142953151899014909e-12
3.831370406951155015e-14 9.723730709540116149e-12 1.852720336384163887e-11
-1.369529499065820663e-11 -2.713034519254939991e-11 2.056323813956199655e-11
-3.105889073717843714e-11 -2.014563671439495613e-10 -2.057412622083206003e-10
1.337700888945827717e-10 -3.252744740379051276e-11 -6.895605384121558540e-10
6.154901161895793028e-10 2.586981981411780816e-09 1.494850471383653846e-09
-1.098112493894752796e-09 3.485297002688826087e-09 1.028056957291531219e-08
-8.387556069792121244e-09 -2.857254780551412685e-08 -9.125106246435467583e-09
1.189209150935835014e-08 -4.941158201064163733e-08 -1.183085883380073248e-07
9.309218040537606054e-08 3.211811375746163682e-07 1.048053349177797447e-07
-2.050335326220907530e-07 3.210271945545823241e-07 1.133851248782606807e-06
-7.102766822597879821e-07 -3.521760116022538755e-06 -2.123678132333118969e-06
3.313579957029317457e-06 2.598163773089119878e-06 -6.900418357826736795e-06
-1.060001040898385143e-06 2.501516792609675797e-05 3.085007407774369273e-05
-2.572587033448679725e-05 -8.454818163152784264e-05 -2.254232628524951610e-05
9.304911767350410230e-05 7.384098844519209465e-05 -1.436238991605817965e-04
-1.639625430823201898e-04 2.819211171536860306e-04 5.862686413757896417e-04
8.780324315301370078e-05 -1.401549971648584922e-03 -1.290823148648537894e-03
2.683309605654223429e-04 3.770015681481811345e-03 2.223561523291441196e-03
-8.247916789792860554e-04 -8.319574946685536973e-03 -4.136275126805346626e-03
-4.531580004568228938e-03 1.188388452631146050e-02 9.052876543467520618e-03
4.405658121657987647e-02 3.199977321540244113e-02 1.793793369523811196e-03
1.081025336708067164e-01 3.116684055888781571e-02 -6.425143701160227448e-04
1.669396996030228231e-01 2.764793019238908495e-02 -8.325793349597391570e-04
2.185619569380718441e-01 2.396567184024092287e-02 -8.589610645402159361e-04
2.629382930201122348e-01 2.038333531315171532e-02 -8.948173831429398007e-04
3.003061224551314967e-01 1.702016228473589299e-02 -8.486355282732369314e-04
3.310148987126328990e-01 1.375758833786542602e-02 -7.309052417227346115e-04
3.555524888934799010e-01 1.074988985481930420e-02 -7.626828612679047463e-04
3.742433473411789779e-01 8.029716140830559998e-03 -6.279712238535392838e-04
3.877538612871462842e-01 5.464636163339289289e-03 -6.414661624234085317e-04
3.964191106690568844e-01 3.253890912088828243e-03 -5.716915280169520327e-04
3.989791688302524175e-01 -8.493331391191037910e-04 -9.189773973482859683e-04
3.985406540543564580e-01 1.057121135997707648e-04 -1.218365614155025563e-03
3.983692271142096897e-01 7.043128593290296077e-04 2.609930478678713418e-04
3.983914846679094124e-01 3.014650615668881448e-04 1.545872519682849923e-03
