0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
3.515706244646325491e-18 0.000000000000000000e+00
-2.775557561245450969e-19 0.000000000000000000e+00
-2.683038976199695211e-17 3.330669073494495133e-18
2.421211379543360273e-16 5.001554725942040463e-16
-1.028621632316635830e-15 -1.970090757198862893e-15
3.629226548915390248e-15 5.691558335738379367e-15
-9.333182375087383994e-15 -1.070310506886908801e-14
1.072030427392475448e-13 8.987866006995444897e-14
-3.428169785086531432e-13 -4.464523195578702131e-13
1.306513693530911002e-12 1.985572262164808163e-12
-3.778696244800979918e-12 -7.643883304103940111e-12
7.790019092780977746e-12 2.491773509752809111e-11
1.382926273408188771e-12 -6.286342835184869688e-11
-1.185706917833106256e-10 7.796131407159446336e-11
7.555381073551952666e-10 3.271474224840156112e-10
-3.205797846537079473e-09 -3.029315629452715192e-09
9.901175979572179506e-09 1.414954476197960744e-08
-1.865714563781966342e-08 -4.569182048001526394e-08
-1.164998543465255668e-08 9.133535061340716790e-08
2.679445202123497709e-07 1.468973131697114706e-08
-1.197077094060117809e-06 -9.961744652152953436e-07
2.800626860431336649e-06 4.364447561101462830e-06
-4.193998406473123841e-07 -9.150727588960235541e-06
-2.368144827877179522e-05 -2.575705172985157217e-06
8.446192694389334976e-05 8.122494925204687400e-05
-6.095654182852944854e-05 -2.155691611855974576e-04
-4.768437177409929565e-04 -3.631729740943978607e-05
1.295923199319694470e-03 1.377684822107060275e-03
1.333781359824830768e-03 -1.476588125949622942e-03
-8.039379410933618006e-03 -5.789724783670932400e-03
-1.073212282795931068e-02 2.704076893882740099e-03
1.427526442802116297e-02 1.734447551270245844e-02
6.131667826814466565e-02 2.559329693917046511e-02
1.158593508216042289e-01 2.739698108190814080e-02
1.693017991878359718e-01 2.587853780757521163e-02
2.180431862067571114e-01 2.307291939442765102e-02
2.608659410475320239e-01 1.995401024276738378e-02
2.974816374951657072e-01 1.672731997460442585e-02
3.279107823835463176e-01 1.366959634066995145e-02
3.525439757578680555e-01 1.082581462447577622e-02
3.716325452477249325e-01 7.999365199751237721e-03
3.853444041692046795e-01 5.407249704982400838e-03
3.942853010970716054e-01 3.231655423039193030e-03
3.990528681113663101e-01 1.443523065948637118e-03
3.995977655686107632e-01 -1.033406088395252224e-03
3.982011129251286086e-01 -5.028609177282595362e-04
3.981205434314559755e-01 5.073782523795612124e-04
3.977474079600188950e-01 -9.989867528206063021e-04
3.970360899519199682e-01 1.690747922634980391e-04
3.999402790604182911e-01 4.056021999863240746e-03
4.077183881150325817e-01 3.000905502902472596e-03
3.959500203993460143e-01 -1.980170240748328064e-02
3.400547568874844884e-01 -3.849744889850782031e-02
2.711597902184169628e-01 -2.714572587025890910e-02
2.356460403847342178e-01 -5.345869864061433135e-03
2.321357496548055732e-01 2.174087782175076772e-03
2.353663246016822752e-01 6.275396470593671162e-04
2.356712773224750035e-01 -3.767336425602560066e-04
2.349065962016089193e-01 -3.617325892040045682e-04
2.348166599657858233e-01 1.680100414202814968e-03
2.460037840531891229e-01 4.115017222086822350e-03
1.928612699467287528e-01 -1.118382358223263401e-01
-6.265713735525936176e-03 -1.281117396458581782e-02
2.444257964097719654e-03 1.750724002860814177e-03
-5.076752826869928127e-04 -4.031992268772849981e-04
1.221505804495079991e-04 6.952784516344104999e-05
-2.869031684969429005e-05 -1.121552014216926178e-05
6.743768805426389551e-06 1.472213258882255633e-06
-1.570969786467421536e-06 -1.076193730358512738e-07
3.635693744005753520e-07 -2.351260983225365296e-08
-8.379042856520093401e-08 1.565926848823597235e-08
1.928651370759830384e-08 -5.827855095645504807e-09
-4.443627525588919432e-09 1.828418875037099705e-09
1.025951652868394841e-09 -5.265631812485390648e-10
-2.373023489167101270e-10 1.434881714132749156e-10
5.489334157362476511e-11 -3.749462761087616528e-11
-1.267306923753543609e-11 9.459214175797238963e-12
2.906763371667238780e-12 -2.313178260041732160e-12
-6.655794202816023968e-13 5.501472194452614036e-13
1.475738859816290738e-13 -1.270956256901109008e-13
-3.486436833676543212e-14 2.906723473020775473e-14
6.431961444932194478e-15 -6.102132688018329269e-15
-2.178477305954661267e-15 1.443081765191914328e-15
1.295375843624491212e-16 -1.077610223267981932e-16
-6.315549934872486408e-17 8.666678485968209196e-17
1.354240793581212495e-17 -3.760880495920093559e-17
-2.810252031090360583e-18 9.436895709337634225e-18
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
