1.000000000000000000e+00 2.809289357477687273e-18
1.000000000000000000e+00 2.809289357477687273e-18
1.000000000000000000e+00 2.809289357477687273e-18
1.000000000000000000e+00 2.809289357477687273e-18
1.000000000000000000e+00 2.809289357477687273e-18
1.000000000000000000e+00 2.302750102490947297e-18
1.000000000000000000e+00 4.258824294007034816e-18
1.000000000000000000e+00 3.922276074356213473e-17
1.000000000000000000e+00 8.880925932683759401e-17
1.000000000000000000e+00 -5.065885607767775055e-16
1.000000000000000000e+00 1.639729361240214811e-15
1.000000000000000000e+00 -3.604001334726557091e-15
1.000000000000001332e+00 3.678518046508846387e-15
9.999999999999001910e-01 -7.704264433969375110e-14
1.000000000000275557e+00 3.757546057899612332e-13
9.999999999988790078e-01 -1.680673303738256212e-12
1.000000000003166800e+00 6.454782632361736187e-12
9.999999999933824046e-01 -2.106276118324363158e-11
9.999999999987918553e-01 5.312887368307472235e-11
1.000000000100170983e+00 -6.589064212837658322e-11
9.999999993614083760e-01 -2.764944782154049723e-10
1.000000002709338975e+00 2.560233966366806506e-09
9.999999916319192161e-01 -1.195854625244199420e-08
1.000000015768103490e+00 3.861662780262965823e-08
1.000000009845992022e+00 -7.719242538912296594e-08
9.999997735453685088e-01 -1.241524872408517559e-08
1.000001011714079180e+00 8.419197659386129374e-07
9.999976330402560176e-01 -3.688622463203076565e-06
1.000000354356057164e+00 7.733537755500018371e-06
1.000020014663102419e+00 2.177718341040811171e-06
9.999286127064905827e-01 -6.865268854100839478e-05
1.000051499502051078e+00 1.821392551736088856e-04
1.000402982317680767e+00 3.087842718812436370e-05
9.989034692225269296e-01 -1.166776870649956655e-03
9.988726908020247874e-01 1.251479858954313061e-03
1.006759755491196229e+00 4.846250317540444323e-03
1.009022724223467060e+00 -2.253817735818987311e-03
9.878088165194371939e-01 -1.489324919024890594e-02
9.462995335943645836e-01 -2.321531362573948584e-02
8.951086578207507749e-01 -2.678495764505448712e-02
8.408527974678898786e-01 -2.764436146073334655e-02
7.865219078537978303e-01 -2.737440782950693527e-02
7.334421765120752168e-01 -2.646795379137774698e-02
6.821686450981716554e-01 -2.559071570036571680e-02
6.328747997354023935e-01 -2.438794520358948670e-02
5.860681344973845963e-01 -2.303250934171656786e-02
5.417952524171958384e-01 -2.184544728888299786e-02
5.000359292607320372e-01 -2.041821482768881382e-02
4.617477600928585613e-01 -1.827105479846521247e-02
4.324928458696902789e-01 -1.118205586099303359e-02
4.316454437372676534e-01 9.661325997730551077e-03
4.413522282882803571e-01 2.786265684605137671e-04
4.364464702453066947e-01 -4.756992492939063517e-03
4.374178260538479357e-01 4.999566102416108139e-03
4.374039412188955311e-01 -4.453670651324575722e-03
4.394363556998033826e-01 7.474094574209726345e-03
4.488602867892326764e-01 1.463810007694114944e-03
4.352109788483243813e-01 -2.090914186475793454e-02
3.733540812370098050e-01 -4.345871712817384741e-02
2.965318207650025628e-01 -2.987252645315796248e-02
2.570838658491836348e-01 -6.121846047981108901e-03
2.531517073091655301e-01 2.518614721931418908e-03
2.567945378327978201e-01 6.815965359671982736e-04
2.571877179940404434e-01 -3.326739053963619053e-04
2.566323460710666082e-01 -1.861576834575059220e-04
2.566476296379129329e-01 8.483385167741326225e-04
2.616715971430705889e-01 1.945444874970065317e-03
2.363713317003724446e-01 -5.083733016129588639e-02
1.190980704568670862e-01 -1.336744535192639291e-02
1.268873425738304417e-01 2.624391386585331245e-03
1.245448003173520862e-01 -4.513854682864589288e-04
1.251138351384197267e-01 7.053469657126102538e-05
1.249727987235901422e-01 -1.046979473307149589e-05
1.250063966915080649e-01 1.333865490295354053e-06
1.249985125542256714e-01 -9.390976610810813526e-08
1.250003437509766002e-01 -2.282310078124639706e-08
1.249999208223245839e-01 1.481394239956593136e-08
1.250000182224684231e-01 -5.503557186770687365e-09
1.249999958014262336e-01 1.727039405987210283e-09
1.250000009694023917e-01 -4.974881011619542753e-10
1.249999997757654246e-01 1.355795348811495603e-10
1.250000000518639853e-01 -3.542821277286972612e-11
1.249999999880208462e-01 8.938412066912849490e-12
1.250000000027428615e-01 -2.185625753712918741e-12
1.249999999993678945e-01 5.204277103681570735e-13
1.250000000001374734e-01 -1.196625943285339018e-13
1.249999999999657219e-01 2.782425633822270161e-14
1.250000000000054678e-01 -5.573232515387969271e-15
1.249999999999977518e-01 1.520883580697640305e-15
1.250000000000000000e-01 -6.826109801937621935e-17
1.250000000000000000e-01 7.863269885750114716e-17
1.250000000000000000e-01 -2.491408901263577038e-17
1.250000000000000000e-01 6.388976637262166103e-18
1.250000000000000000e-01 -6.863769412998588703e-19
1.250000000000000000e-01 3.511611696847109092e-19
1.250000000000000000e-01 3.511611696847109092e-19
1.250000000000000000e-01 3.511611696847109092e-19
1.250000000000000000e-01 3.511611696847109092e-19
1.250000000000000000e-01 3.511611696847109092e-19
1.250000000000000000e-01 3.511611696847109092e-19
