1.915841151320461404e-08 -2.822416531643565846e-08 2.925840018139989782e-07 -8.298594744192045915e-07
-1.182638563986461799e-08 2.350009139329856783e-08 -1.032565222122776757e-07 1.614885824866719550e-07
2.757181908898026901e-09 -5.808137950387863265e-09 1.957369258873244519e-08 -1.711480035669644705e-08
-3.815310942628415490e-10 8.581739025629165031e-10 -2.010566629931475218e-09 -8.622474454915750204e-10
1.124990718593453491e-11 -4.013574791871113010e-11 -1.300971639439705460e-10 8.867483889867753288e-10
1.072862186830057521e-11 -2.014445575644004328e-11 1.115886790258660857e-10 -2.265368653662106353e-10
-3.487998443322673357e-12 7.191975626170797937e-12 -2.728606459083647054e-11 3.364396666344774680e-11
6.249963047093447575e-13 -1.350599770909709599e-12 3.992781335270789287e-12 -1.803705983727661700e-12
-6.373697865740858523e-14 1.468925675531510506e-13 -2.087923688720632788e-13 -6.888765455129886724e-13
-6.887176014792520857e-15 6.476971736966637035e-15 -9.084531229481213573e-14 2.788685081475078948e-13
2.916093292779585931e-15 -7.332953688747634694e-15 3.540582351678569323e-14 -5.610298105711502066e-14
-1.357143564196391290e-15 2.069316940024829818e-15 -6.647380431436908043e-15 5.683460068277392296e-15
3.134067079876290066e-17 -7.785438960083994054e-17 4.095392839071510768e-16 2.342599494107325330e-16
9.737581111923210571e-18 6.383782391332848713e-18 -3.775203446366390497e-18 -2.352718714307382228e-16
-5.088522196279144782e-19 -1.318389841718483787e-18 -1.166939258521410958e-17 2.175632359454736959e-17
-8.881784196997131018e-18 -2.192690473634668242e-17 6.345292183428840930e-18 -7.690607410180639305e-17
3.781697177621409386e-18 1.089406342913398383e-17 -1.000284856799453515e-17 -1.011922027652652702e-17
4.857225732734860800e-18 -1.672273430843996394e-17 6.218258797931303371e-18 -4.503053023038659172e-17
-3.712308238589979901e-18 7.355227538141844258e-18 1.732966338242333240e-17 -3.187554387106923278e-17
-5.886494995143838874e-18 3.469446951950216078e-19 5.626878415683135419e-18 -8.500145032285878981e-17
-1.457167719824736848e-18 3.885780586188042869e-18 5.143948646077539456e-18 -1.922651852540453162e-17
8.985867605559741619e-18 -2.720046410334014849e-17 3.024944395698531565e-18 3.035766082964415211e-18
4.764707147353524249e-18 -3.955169525226978858e-18 4.072471326899670461e-18 1.113114230436343776e-17
-3.804826823979686543e-18 -1.276756478318923914e-17 2.538452066706057680e-17 -2.529805069132316539e-17
-9.321247477573924822e-18 -1.332267629550181174e-17 -3.558410693681765681e-20 -6.122128267318357986e-17
