1.000000000000000000e+00 3.457611526123556210e-18 2.082104798067969177e-16 2.633409184382502933e-16
1.000000000000000000e+00 -6.206246269778422138e-17 2.895985145418032416e-16 -1.158387666552583083e-16
1.000000000000000000e+00 1.148667316739857208e-16 3.652484378358102029e-16 -2.588711860916482710e-17
1.000000000000000000e+00 1.275985063465396049e-16 1.875179826394879694e-16 -2.171816287305368919e-16
1.000000000000000000e+00 2.736977048312795727e-17 2.381326681721029329e-16 -5.651560360979811254e-17
1.000000000000000000e+00 -1.346445560628689284e-16 3.912050147839737552e-16 1.823375386408692487e-16
1.000000000000000000e+00 2.317035755324599675e-17 4.850714413874824303e-16 -1.131276979388474844e-16
1.000000000000000000e+00 -1.327796196476010222e-16 4.906621543275001962e-16 5.587196060836338025e-17
1.000000000000000000e+00 -7.644547596153493106e-17 2.593035302014984930e-16 9.079526731851576243e-17
1.000000000000000000e+00 9.508221901612255050e-17 4.949701719766230371e-16 2.529691523049327447e-17
1.000000000000000000e+00 -5.270870566619738211e-17 3.069830480273467154e-16 -1.512059498095785278e-16
1.000000000000000000e+00 2.047479794241517775e-17 1.431157113605451045e-16 -8.846923512423718682e-17
1.000000000000000000e+00 -1.880287829755229553e-16 -2.755334031083856930e-16 3.763265778944754358e-16
1.000000000000000000e+00 9.897486026463459401e-16 5.966279575984498870e-15 6.413499987671440172e-15
9.999999999999980016e-01 7.141292101045501953e-15 1.857723383982233041e-14 -1.110735654616779629e-14
9.999999999999824585e-01 -7.073353534206858938e-16 -8.696881875574445399e-14 -1.601910639182853519e-13
9.999999999999155120e-01 -1.625955089537435223e-13 -4.591826770274238189e-13 -1.788047044208994918e-13
9.999999999998678835e-01 -4.729169320551014070e-13 1.852382563814689628e-13 1.958585586823219559e-12
1.000000000000465850e+00 9.623368791515374331e-13 7.364419658267831414e-12 7.892615046074467706e-12
1.000000000002855716e+00 1.011653934616403438e-11 2.029706307436179028e-11 -3.569515985662474842e-12
1.000000000003478107e+00 2.296225087850569678e-11 -3.177393081846620431e-11 -1.186387038687345971e-10
9.999999999765629699e-01 -4.780870123355391020e-11 -3.884053784507209063e-10 -3.892772299625896607e-10
9.999999998604963691e-01 -5.048031907218580808e-10 -1.178144770000726448e-09 -7.755256622088648619e-11
9.999999996524601142e-01 -1.698637867273143340e-09 -4.410754836650391508e-10 4.260744163177788274e-09
9.999999998866984097e-01 -2.168612658682283790e-09 1.147436640910788890e-08 2.012519091123730440e-08
1.000000002961160650e+00 8.183542541501016616e-09 6.050486112656246871e-08 5.074861202846691330e-08
1.000000015961066469e+00 6.577165633268229930e-08 1.893006413891253248e-07 5.296190463144695255e-08
1.000000056498403955e+00 2.727509208774987695e-07 4.155466486119386903e-07 -1.890929735627088611e-07
1.000000168272207945e+00 8.902590218223509115e-07 5.799696005648386297e-07 -1.381799948318884474e-06
1.000000476430739305e+00 2.620638882068685227e-06 3.303669603196391638e-09 -5.502537738982408014e-06
1.000001400187132905e+00 7.661330871781082635e-06 -2.836392003572538331e-06 -1.772975931023534985e-05
1.000004381434516088e+00 2.373756809691133021e-05 -8.054124900279950960e-06 -5.053399101450338911e-05
1.000013549116748557e+00 7.712807700904631336e-05 5.195454960368744516e-06 -1.258367891778471145e-04
1.000033755654902823e+00 2.346332902187695771e-04 1.698564134024999712e-04 -2.311995436146214642e-04
1.000026778465407773e+00 5.097881811143871109e-04 9.406900926622586111e-04 -4.874243082373111641e-05
9.997526751661014455e-01 1.582571003441933015e-05 2.567955260036493877e-03 1.571698996912286941e-03
9.994097828433945452e-01 -3.763114186385235933e-03 1.334496722762281784e-04 3.911200700855078059e-03
1.003510382044318305e+00 3.040418074156887363e-04 -1.056749324236400632e-02 -4.515996759097357441e-03
9.671544958549773696e-01 -3.031229853567591823e-02 -1.339154489883680448e-03 1.721116892754165047e-03
9.053606177560513668e-01 -3.083486893741541404e-02 2.280263860490115127e-04 -1.013366130432586235e-05
8.447172699902170123e-01 -2.980581996044597698e-02 2.631318545767219398e-04 2.825609027614918480e-05
7.863287253963768819e-01 -2.858407666020901933e-02 2.754467552393399712e-04 1.193716364849280513e-07
7.303811199340831672e-01 -2.732777145920108758e-02 3.145573336279825849e-04 -1.781339902590251334e-05
6.769135583366888698e-01 -2.613041304277742560e-02 3.272154858609909833e-04 1.011448347074712019e-05
6.259274954246765166e-01 -2.490631484107628385e-02 2.600167270233089719e-04 1.268568419466627822e-05
5.772423707803766568e-01 -2.377266329187703239e-02 2.577409950543501781e-04 -3.519583503183721236e-05
5.308112488347384028e-01 -2.255484978016596143e-02 4.488304936398436256e-04 1.123681708700322132e-04
4.878632758829898330e-01 -2.038524275481935766e-02 4.538794722906670472e-04 -1.683349856906138928e-04
4.467786647452969828e-01 -2.054072768847256536e-02 2.906489588551029041e-03 4.025495283808993262e-03
4.368811677659852899e-01 -5.671651191491442270e-03 -1.292947845439476433e-02 9.552188512712405169e-03
4.374868085952382524e-01 -7.306741964076878502e-03 -9.752726530828989895e-03 2.814301060191113854e-02
4.383785400732606030e-01 -7.306429426464001835e-03 1.593631026868692468e-03 2.901983162575915570e-02
4.380790895899364101e-01 -7.456287262427706980e-03 3.535915836991474111e-03 1.164727915215831716e-02
4.380948362057699996e-01 -7.398573430471109581e-03 3.776859706799333069e-03 2.534123203831059254e-02
4.385410070130776883e-01 -5.761583844634177512e-03 1.280990479729091081e-02 2.401022227771835646e-02
4.383561308257293843e-01 -5.296088750991616127e-03 1.466438109393004147e-02 7.971944010082351526e-03
4.382509555562452142e-01 -3.522378748123829867e-03 1.594728520907961675e-02 1.714761140688752378e-02
