2.500000000000000444e+00 -1.092318311034106207e-17 5.340845857511875273e-16 5.840025327470989060e-16
2.500000000000000444e+00 -1.439376797296864832e-16 7.329407576952687077e-16 -1.813427466215832687e-16
2.500000000000000444e+00 3.779414101093603065e-16 5.995203047865323376e-16 -4.345216728227734371e-16
2.500000000000000444e+00 4.118293484781623752e-16 5.924084397296820996e-16 -1.166313217327547538e-15
2.500000000000000444e+00 1.837714122827373711e-16 4.881548917427142986e-16 1.120165999997050792e-16
2.500000000000000444e+00 -3.500273801750289260e-16 1.081584830052164841e-15 1.141968808854190494e-15
2.500000000000000444e+00 1.949356284920432398e-16 1.250839249390126078e-15 6.473687838742285117e-17
2.500000000000000444e+00 -3.921045458526666588e-16 1.345119655573468664e-15 4.158133674758146401e-16
2.500000000000000444e+00 -2.453457322801872735e-16 4.376629722716711662e-16 2.439825865436209317e-16
2.500000000000000444e+00 3.126365166011004175e-16 1.380312731815972044e-15 -2.323889664174573264e-16
2.500000000000000444e+00 -1.936300384027943561e-16 7.379571969740087258e-16 -7.859725193163849426e-16
2.500000000000000444e+00 8.377666809785883226e-17 1.744790258754141866e-16 -4.423514286730665557e-16
2.500000000000000444e+00 -7.432768534776962545e-16 -1.597238962584261276e-15 6.169031514429237741e-16
2.500000000000000444e+00 3.960308965477055787e-15 2.225219244616168480e-14 2.513830573978515494e-14
2.500000000000000888e+00 2.662043610427859364e-14 6.575834620048870564e-14 -2.959463024462819270e-14
2.499999999999960476e+00 -5.508262406671740871e-16 -3.050976295866911770e-13 -5.496438258638984201e-13
2.499999999999735767e+00 -5.681580416824828152e-13 -1.609645195800928458e-12 -6.206167800277511767e-13
2.499999999999571010e+00 -1.655283929234720687e-12 6.476213862498104246e-13 6.854410616915798305e-12
2.500000000001665335e+00 3.370743335721988745e-12 2.578206255878871683e-11 2.763890745762487854e-11
2.500000000010056844e+00 3.541002159168255992e-11 7.103133498794310675e-11 -1.248106169760499618e-11
2.500000000012236434e+00 8.036950974261927981e-11 -1.112023436989850949e-10 -4.152261488846975790e-10
2.499999999918055771e+00 -1.673278621973654999e-10 -1.359423553746489323e-09 -1.362455387898971384e-09
2.499999999511828275e+00 -1.766812153556363663e-09 -4.123511628431201080e-09 -2.714399433045752633e-10
2.499999998783688060e+00 -5.945233771982107757e-09 -1.543760616406952747e-09 1.491259708104776176e-08
2.499999999603530032e+00 -7.590139329331078608e-09 4.016029353737208249e-08 7.043819632806328005e-08
2.500000010364191727e+00 2.864240335072866474e-08 2.117669993316745599e-07 1.776201593708324994e-07
2.500000055863861981e+00 2.302008183913646508e-07 6.625522793263046418e-07 1.853666707807804013e-07
2.500000197744670860e+00 9.546284808777920067e-07 1.454413556039558179e-06 -6.618253053370189050e-07
2.500000588953802616e+00 3.115908646003901346e-06 2.029895026219312283e-06 -4.836301702294073112e-06
2.500001667516887682e+00 9.172256026149053852e-06 1.158014121500977006e-08 -1.925889296034951061e-05
2.500004900738437286e+00 2.681483729003271142e-05 -9.927218099301136429e-06 -6.205423501126130505e-05
2.500015335674070194e+00 8.308280098889169775e-05 -2.818872667225726442e-05 -1.768711182518169158e-04
2.500047428806114524e+00 2.699629695429541149e-04 1.819994337726597695e-05 -4.404266709693650849e-04
2.500118178325843044e+00 8.212793898425921899e-04 5.944701163250356961e-04 -8.094729038405603294e-04
2.500094067985619173e+00 1.784944472627310449e-03 3.293253925938251746e-03 -1.701661458817350198e-04
2.499136002802044842e+00 5.864157915998567926e-05 8.990404342700394555e-03 5.503503955421811845e-03
2.497943277314761623e+00 -1.315666691779117034e-02 4.729851611811229043e-04 1.365026053955951599e-02
2.512326371803235148e+00 1.105141881939276406e-03 -3.704685620790156703e-02 -1.588159944359633993e-02
2.386981057909903559e+00 -1.032291031720351943e-01 -3.387715820535830164e-03 5.846045203400352351e-03
2.181716708866292098e+00 -9.974025599390297370e-02 2.041445370441505400e-03 -1.500453996364841064e-04
1.990469457981033141e+00 -9.147600933250212007e-02 2.070934915694960365e-03 1.387271508315824687e-05
1.815710610467779595e+00 -8.335067085398652209e-02 1.966534911738389031e-03 -1.694866134320994314e-05
1.656639553755207217e+00 -7.581134855723194177e-02 1.791767421550443089e-03 -3.659235414983519493e-05
1.511944384763360461e+00 -6.897251525138684003e-02 1.625892816248252241e-03 -2.236514856184119757e-05
1.380246015855111530e+00 -6.282534052810995195e-02 1.437759265863858965e-03 -3.652419658223019449e-05
1.260004288486922031e+00 -5.754014179335558560e-02 1.206226962620679695e-03 -4.254331876056249682e-05
1.149873656584676107e+00 -5.240434946751013068e-02 1.559265062130053055e-03 1.704411633701954541e-04
1.051754001679313211e+00 -4.584783997925313825e-02 1.333403509458970168e-03 -2.354620331778908577e-04
9.609200880691124436e-01 -4.462526898430687478e-02 6.666003142683838041e-03 8.490500688518790376e-03
9.394087083391742254e-01 -1.229266973309823228e-02 -2.787687920926669796e-02 2.070158129029408753e-02
9.406810611897816754e-01 -1.583486441008091425e-02 -2.108269340188913266e-02 6.079382411157240734e-02
9.427099842858870371e-01 -1.570051110320553819e-02 3.319826795763521163e-03 6.270381125853581594e-02
9.418860934560348008e-01 -1.614349106720860266e-02 7.867105687516494361e-03 2.517026699921499910e-02
9.420778022823063091e-01 -1.603362128674985787e-02 8.126569290184846792e-03 5.480333109642975681e-02
9.430775890268090489e-01 -1.277643678334797195e-02 2.699533240665732275e-02 5.186035209491668407e-02
9.424894629506764820e-01 -1.041249203568057544e-02 3.206113095832199833e-02 1.727738652397739147e-02
9.428054323895159738e-01 -7.120051951573366615e-03 3.626296012225015131e-02 3.536234892170068284e-02
9.433894446397322886e-01 -1.054820873601471261e-03 4.290366027113077380e-02 1.676453769340082800e-03
9.357289492532395725e-01 -1.562329220633926555e-02 2.326740025987351912e-02 -4.229651715041049878e-03
8.690469110736201985e-01 -2.716887285899960078e-02 5.429311034821760612e-02 -5.117760351436932351e-03
8.699034220167646270e-01 -2.280294367000362810e-02 -6.777788214022969354e-03 2.936027436367345464e-02
