2.505165760451313339e+00 1.534150816256989180e-02 -1.511894575281589811e-02 -3.876209019697751668e-02 -4.684791074429599418e-03
2.395526802977872460e+00 -1.067039638072627139e-01 -2.460901958538229406e-03 5.603160421168161369e-03 -4.886861806171062354e-03
2.186193252879638838e+00 -1.010020061617905029e-01 2.089384823764976924e-03 1.051533136609906957e-04 1.236475790080079081e-05
1.992842202577113753e+00 -9.232917626019149226e-02 2.140049041587139319e-03 -2.230855487846254115e-05 1.959932032549401126e-05
1.816480944895312311e+00 -8.412920339061563668e-02 1.954219343252046673e-03 -3.869540020143051541e-05 1.336393026796531164e-05
1.655751007367552097e+00 -7.670698359036871861e-02 1.751448984490001741e-03 -3.775705336040998083e-05 -3.820314108333771547e-07
1.509033236641543096e+00 -7.011517482923947109e-02 1.562573378564501405e-03 -1.252385891876160026e-05 8.673194732576077460e-06
1.375400122989053564e+00 -6.328553199873829249e-02 1.955545176279363442e-03 4.723333598632588538e-05 -5.433747450339222431e-05
1.256008708753904912e+00 -5.644915198789546978e-02 1.393533968856294639e-03 -6.656882512642137541e-05 4.047797682112036158e-05
1.148227342719474464e+00 -5.147481565516685842e-02 1.133097422985643700e-03 -6.819804972615223904e-06 4.285524181309779339e-05
1.050534037441422042e+00 -4.591341873015908348e-02 1.448508865254970581e-03 -4.482634643383535348e-04 -3.368543028379726188e-04
9.614084417990246267e-01 -4.027005835256117217e-02 1.292960535955708229e-02 1.836344668537963701e-02 1.046040525112156526e-02
9.411956598060061685e-01 -6.911220573052807500e-03 -4.015855426183486537e-03 1.304070061119717155e-02 -3.234804075050759422e-03
9.410786444644875237e-01 -1.368145404353651035e-02 -1.155691160757899710e-02 4.948503811419903420e-02 3.895817034338670132e-02
9.420953284056426957e-01 -1.347755387395357420e-02 -6.116737403375517579e-03 1.760189442646345817e-02 1.397152351479032106e-02
9.424882801984515446e-01 -1.169513789678438762e-02 -5.887891365194698398e-03 2.578900850678193454e-02 -2.068037430056778037e-02
9.422994340923788181e-01 -1.185468334472159803e-02 3.015068475360130253e-03 4.770713883546341683e-02 -1.648805754175870775e-02
9.425634337795916196e-01 -1.082432028761887502e-02 1.447913333111014791e-02 4.211371316530001380e-02 6.071783860309339260e-03
9.423121652594802500e-01 -9.674075687675661936e-03 2.054033665530115987e-02 2.042508362786424336e-02 4.673233146750623533e-03
9.427193750667973715e-01 -7.435185435894002721e-03 2.571069560034884224e-02 2.155635512016904065e-02 -1.685691113908954070e-02
9.416092142660106301e-01 -8.040268186707775697e-03 2.286774635233074920e-02 2.186061593968620723e-02 1.361720175427455623e-03
9.382457255549284669e-01 -2.072523272899454844e-02 4.212477606400909583e-03 6.560292741333420552e-03 -4.176746014094525304e-03
8.701198867278087112e-01 -2.340596033440598897e-02 4.464515687412731748e-02 -1.707236197540043521e-02 -3.274116809926834459e-02
8.707728854437285504e-01 -1.229644479548290016e-02 9.400424758472468965e-04 3.627615448903465795e-02 -1.812131312159705188e-02
8.703180730265569487e-01 3.494590549281252970e-04 -2.967884493214952707e-02 -9.973035412978996372e-03 6.041974049904634547e-02
8.708478233311659489e-01 1.319530861339480478e-02 -2.560672549026929770e-03 -3.176504529149352246e-02 -3.653717265898061284e-02
8.661854690804057233e-01 1.103501650116019660e-02 1.415246870643109209e-02 9.909068245796697275e-03 8.830761410708258541e-03
8.666172400922034225e-01 -8.669152884759556699e-03 2.017100210257193396e-02 -1.883867125111181318e-02 -2.624515355180115708e-02
8.698756360737102122e-01 -1.227100754738296405e-02 2.558556373074353553e-03 5.333851912368901133e-02 -6.758662561830661338e-03
8.698544807636896525e-01 -5.267404875779235426e-03 -2.890726637645668270e-02 -1.339226004381671893e-02 6.586057333898780175e-02
7.758117215503937958e-01 -2.387059525128008841e-01 -4.612432944142900726e-01 -6.338504497255716963e-01 1.545373775202092959e-01
2.506252712985041486e-01 2.000345372839803029e-02 -5.099470548697511429e-02 2.235983971858440666e-01 -2.977452728240347346e-01
2.483511614795400890e-01 4.225275935738418732e-03 -8.573700052041499653e-03 1.341862833486669182e-02 2.707390787276434466e-02
2.500202774853334531e-01 -7.120606528358138735e-04 1.130994170271871005e-03 -6.975811482923054141e-03 1.511592616710678502e-02
2.500758793022513915e-01 -3.110106969234851951e-04 5.531484637181647212e-04 -1.795297583004549103e-03 1.702998495342398447e-03
2.500132962437784379e-01 -3.197439933891561630e-05 6.082373288022936036e-05 -7.938346485914452705e-05 -2.189169818729376537e-04
2.499997503232233020e-01 4.820811096198173614e-06 -7.995556643275261675e-06 4.597608380983076755e-05 -9.268048380935324385e-05
2.499995197936919766e-01 1.820445512701020876e-06 -3.297807658875828298e-06 9.969569418751183588e-06 -7.457660572705165405e-06
2.499999325535777195e-01 1.217106219390435410e-07 -2.480867943025030574e-07 -5.850925317059949690e-10 2.005536104019507804e-06
2.500000058710523110e-01 -4.442216905858622157e-08 7.525651689780997979e-08 -3.513938541220438187e-07 5.907330897500066781e-07
2.500000033753329021e-01 -1.174854249506420792e-08 2.138974786290065406e-08 -5.869230180350500313e-08 2.737244676169163001e-08
2.500000003529676551e-01 -4.012951585047048804e-10 9.006082338308273028e-10 2.547107106253872771e-09 -1.605818457853048076e-08
2.499999999423501429e-01 3.367600060987781339e-10 -5.838694786978676143e-10 2.424196106935262541e-09 -3.588378351864242445e-09
2.499999999782857585e-01 6.930969798182154066e-11 -1.279395278753729997e-10 3.144231528271637026e-10 -3.895852041804322538e-11
2.499999999984275356e-01 -3.887899288732999860e-13 -6.021437441954213485e-13 -3.378205627948989498e-11 1.188980179025402142e-10
2.500000000004956036e-01 -2.462788290970760661e-12 4.356139051286174483e-12 -1.612713387094101583e-11 2.029091347301408476e-11
2.500000000001217915e-01 -3.818585948890001341e-13 7.085609468971305178e-13 -1.496058819929759193e-12 -6.705630232461098749e-13
2.499999999999981126e-01 1.937432226717304755e-14 -2.403103061876613971e-14 2.967786696182861601e-13 -8.212129408023793228e-13
2.499999999999917011e-01 1.854745834868949905e-14 -3.105917809511714219e-14 1.064255410620876781e-13 -1.154724451649857216e-13
2.499999999999969469e-01 3.469501687970746203e-15 -3.477372031847402165e-15 6.042644060389234985e-15 1.037969892017208490e-14
2.500000000000000000e-01 4.958756895024668524e-17 -1.163566391567885702e-16 -2.309806660491332318e-15 5.394413600664156363e-15
2.500000000000000000e-01 -1.419118228470179546e-16 2.989203649984701691e-16 -5.875628277121940285e-16 4.010267243095766872e-16
2.500000000000000000e-01 -6.826692620627942721e-17 1.181502017945119993e-16 1.314082829390369012e-16 -3.204252492658881908e-16
2.500000000000000000e-01 -1.229236650630702417e-17 1.045372454747771035e-16 2.717538129092978498e-16 -1.482366125944973149e-16
2.500000000000000000e-01 -5.047051779914953635e-17 4.434403831224940166e-17 1.942572590087131468e-16 -1.235332617588250827e-16
2.500000000000000000e-01 1.873762219000185408e-17 5.884732773793072662e-17 -1.838490719640961585e-16 -1.520384028047223177e-16
2.500000000000000000e-01 3.227404244969094839e-17 5.005013924930618108e-18 -8.566148373068036469e-17 -1.354948200038106209e-16
2.500000000000000000e-01 1.505533024613862427e-17 -3.945115445008466283e-17 2.486263566617472000e-17 -4.535293368136987942e-17
2.500000000000000000e-01 9.810132289153584102e-17 4.126154636599559559e-17 -1.269251623578340336e-16 -1.415013749339802858e-16
2.500000000000000000e-01 -2.278120067441933469e-17 1.247501982753997775e-16 6.981334467541924477e-17 -3.074187620297274737e-16
2.500000000000000000e-01 -3.281072766792588274e-17 -3.024305362163708155e-17 5.966577934665116112e-17 1.347664960275920716e-17
2.500000000000000000e-01 -1.607389697776057699e-17 5.521690720101023170e-17 -1.536555821140100671e-17 -2.101456518651014886e-16
2.500000000000000000e-01 -2.719116195283329221e-17 4.496417856594249354e-17 7.247670868283149880e-17 -7.163544548142869388e-17
