-1.563564093007401066e-17 -6.217248937862877542e-17 5.216576721126291675e-16 5.059610138293509825e-16 -1.052989532853691692e-16
1.081542263155005833e-16 1.043609643151420432e-16 8.411830398350932018e-16 -2.307182223063001889e-16 -8.843095204852871662e-16
7.864079757751895640e-17 1.021405182655193119e-16 4.320965667130893928e-16 -6.516777858100084668e-16 -8.675938239713592656e-16
-1.177761591955880717e-16 1.931788062847751909e-16 2.081656422651552053e-16 -7.973945577920541491e-16 -2.173453777644595942e-16
1.185163078788632936e-16 -1.082467449005705078e-16 -3.202166548567150676e-16 2.630997271898137541e-16 5.788124761796914702e-16
-1.576516694968983893e-16 6.439293542863882515e-17 8.947453815766166291e-17 -1.578598363138866846e-16 -3.530936710626594034e-16
2.183438615102381094e-17 2.220446049269191632e-17 1.811032612501316450e-16 6.071532165918844552e-16 -1.800351274986397782e-17
1.149080830487669991e-16 1.137978600246510760e-16 2.925272007170165853e-16 -5.464378949340865742e-16 -6.722962141833305545e-16
-1.555237420330022351e-16 5.662137425625946841e-17 8.475845039143212420e-16 5.626286473737602464e-16 -6.906940648844849732e-16
1.110223024638024125e-17 -2.470246229785244792e-16 1.025810531654295431e-16 -8.338237507875753811e-16 -3.734126510245585449e-16
8.780013753061351421e-17 7.438494265026168069e-17 -7.208691550404305723e-16 3.885780586201952551e-16 5.782614440700161083e-16
-6.596575137971750490e-17 -1.232347557330078418e-16 -4.869779700347050949e-16 9.714451465887264445e-17 9.639711486732069087e-16
3.219646771346320883e-17 -1.004751837302963004e-16 -5.545868002692256932e-16 -1.938842604988966291e-15 -2.939926201628434840e-15
4.559315887808588631e-16 1.148525718975678639e-15 2.344980615578552937e-15 6.593683932171175135e-15 1.783150559256376414e-15
-7.877032359684399328e-16 4.335420911311608246e-16 -6.695509509498337217e-15 -5.359139058319087216e-15 2.802982898921090788e-14
1.868505350442552973e-14 7.516209876641617113e-15 2.136677219279866421e-14 -5.730716827061484867e-14 -1.648204404182874694e-13
1.881272915352104680e-15 1.160571638820648237e-14 -3.150824375320692262e-15 4.544987071899059252e-13 6.617924407392532574e-13
9.951761636443252895e-15 -1.330441312684589094e-13 -3.313900222411921373e-13 -2.193102181342772529e-12 -2.073427854615792574e-12
2.410024032211998399e-13 7.714534566745800202e-13 2.293893708842984182e-12 8.581369989601113688e-12 5.063013312980293603e-12
-1.294343243702919136e-12 -3.411173565844966462e-12 -1.124376266517313600e-11 -2.971087669866841898e-11 -8.044595396447579602e-12
6.113254532242220127e-12 1.342186362054144762e-11 4.743504623257783931e-11 9.614271994244041424e-11 -3.813391166452545268e-12
-2.469762866448131091e-11 -4.963527810991136921e-11 -1.851972438302352701e-10 -3.070769558760055372e-10 9.712839026935410503e-11
9.297404004111843328e-11 1.773296165465397709e-10 6.927047986677422606e-10 1.027422960940214954e-09 -4.910614518385748697e-10
-3.276712083156264182e-10 -6.137263885993236499e-10 -2.511341555926044551e-09 -3.758721005144727917e-09 1.664281478596613171e-09
1.063784988619255770e-09 2.003855050229277736e-09 8.713356445760071006e-09 1.493770533940409333e-08 -3.405853414648880228e-09
-2.963573471361852255e-09 -5.730240723607752539e-09 -2.761197095495912233e-08 -6.095803351721266048e-08 -4.361819523192543765e-09
5.552793277922015536e-09 1.150137084357028686e-08 7.089845304892215418e-08 2.360519505723153659e-07 9.296414279729404442e-08
4.474403053641152604e-09 3.821735685429589414e-09 -8.783602646694728880e-08 -7.866762283944583493e-07 -5.975655758145804274e-07
-1.016103342701061165e-07 -1.732105158808157604e-07 -4.230695236023478458e-07 1.872754288210225823e-06 2.571775422558228257e-06
4.974603638938560837e-07 8.409190757322251701e-07 3.517577636328966610e-06 -8.893851591902342435e-07 -7.178094030402572403e-06
-1.121897487750738110e-06 -1.512256192025721658e-06 -1.167936160832072310e-05 -1.660181553822298508e-05 5.857618220291408199e-06
-1.082837127402515702e-06 -4.593365566047667374e-06 5.069642095294872122e-06 6.997385003802633889e-05 4.810225687770149105e-05
1.235807169156582839e-05 2.485367627719523514e-05 1.029841863312039811e-04 -2.560349351659358750e-05 -1.732402220251005496e-04
-2.950550025289934347e-06 3.126860956748952873e-05 -1.689213841488474072e-04 -5.352405219791120383e-04 -1.422924395929244792e-04
-8.044074095523543627e-05 -1.966680827327258027e-04 -8.381132995704551700e-04 1.221842602579100118e-04 1.127302095644494660e-03
-1.389996695084647830e-04 -7.194310860785484542e-04 -3.401937854663633653e-04 3.135894565315790888e-03 2.174228149254791090e-03
