1.000000000000000000e+00 -6.599283353598202018e-17 -1.662618719397463228e-17
1.000000000000000000e+00 -8.004872216924692709e-17 4.036250434449919533e-17
1.000000000000000000e+00 -9.813228944895244207e-17 6.975524145423891587e-17
1.000000000000000000e+00 -1.119004575635432838e-16 1.753572031372176207e-16
1.000000000000000000e+00 -6.315016237598264310e-17 1.948263771420253874e-16
1.000000000000000000e+00 -7.098543422718049927e-17 1.941817347205997557e-16
1.000000000000000000e+00 -1.190953485704676844e-16 9.622143908297243276e-17
1.000000000000000000e+00 -1.191901693439780835e-16 2.004216086209459471e-16
1.000000000000000000e+00 -4.337048466183724092e-17 1.749854002595823225e-16
1.000000000000000000e+00 2.587138581938183398e-17 2.360187773979572038e-16
1.000000000000000000e+00 -6.291415228400245161e-17 2.732722353658926630e-16
1.000000000000000000e+00 -5.921105966931073735e-16 -3.765103575313668975e-16
9.999999999999987788e-01 -3.232348833614541310e-15 -3.372304399716272753e-15
9.999999999999998890e-01 -3.247993251756372729e-15 -1.411545381585377108e-14
1.000000000000009548e+00 3.848449423329842065e-14 5.879667723519041410e-15
1.000000000000023981e+00 1.926932185108902769e-13 2.410771843757436840e-13
9.999999999998836486e-01 7.911852295333264455e-14 8.007830831557565880e-13
9.999999999992045252e-01 -2.734524073847026421e-12 -1.008694515038828736e-12
9.999999999994407807e-01 -9.372310251697673318e-12 -1.484747827388817704e-11
1.000000000010408119e+00 1.516069325222515821e-11 -2.519778868955875183e-11
1.000000000030509817e+00 1.668754144577636368e-10 1.465117394909309137e-10
9.999999999084517865e-01 1.114314942349805244e-10 6.190287256156672093e-10
9.999999994608207432e-01 -2.021881546801019735e-09 -9.111079693861938569e-10
1.000000000674372558e+00 -3.647249586510425911e-09 -8.646052680664359090e-09
1.000000007139146163e+00 2.197986136249042750e-08 4.316491916074971459e-09
9.999999924674514151e-01 4.768880381870116868e-08 9.824825271636924277e-08
9.999999202088027950e-01 -2.525847287204094635e-07 -5.934149588000930052e-08
1.000000151925511060e+00 -3.300949751837520527e-07 -9.564482009578589500e-07
1.000000633441576525e+00 2.884855185513316011e-06 1.576804056743623546e-06
9.999973098632606305e-01 -1.656725225808545758e-06 6.087456278545269580e-06
1.000000447514700408e+00 -2.149250540280467660e-05 -2.515522317005159715e-05
1.000022120707806383e+00 6.912901695852466735e-05 1.587573541934168223e-05
9.999227608607644813e-01 -5.501705829016822981e-05 1.244023914147778876e-04
1.000132667539099129e+00 -2.483602465037245376e-04 -4.908323164441386532e-04
9.999379594681925276e-01 1.188541768302487159e-03 1.069705848813548316e-03
9.997489106877204268e-01 -3.183414805391750115e-03 -1.851194931220815319e-03
1.000721860787697981e+00 7.011882820247687144e-03 3.426883196604897652e-03
1.003785379894939211e+00 -1.003595939631221276e-02 -7.651701399300042152e-03
9.617168192817927563e-01 -2.837323465977284118e-02 -2.017183997291160328e-03
9.026089082151145249e-01 -2.997872520379456576e-02 1.718953131841487875e-04
8.433512115160087808e-01 -2.924302824233532619e-02 4.462202211849659525e-04
7.859248233774485115e-01 -2.825391660639126751e-02 4.421641977238756197e-04
7.307334005517072129e-01 -2.708252296294155412e-02 2.607255442876915317e-04
6.778876948141017156e-01 -2.574105192831040861e-02 2.748426030472910539e-04
6.274739478034981888e-01 -2.457900635682202031e-02 4.308901396999420064e-04
5.796982191650339455e-01 -2.330054132576788589e-02 2.843705468092575309e-04
5.343546020528703311e-01 -2.196560039541663525e-02 3.882431580221671588e-04
4.916204182926406374e-01 -2.084669677511824873e-02 2.715698534219984769e-04
4.505702971444594529e-01 -2.010622507570374029e-02 3.877666868326116187e-04
4.338429433261192236e-01 7.189510192452109455e-03 6.109301474549426805e-03
4.370865099010504129e-01 -1.110598241992549664e-03 9.359063057564053281e-03
4.383347684819885459e-01 -5.152842594043098058e-03 -2.294160501183591973e-03
4.385220183960776286e-01 -3.024470578410686124e-03 -1.385893902726733663e-02
4.382591251802333554e-01 1.155487415466358695e-05 -1.630958133003341387e-02
4.381546093460503277e-01 2.055553049429873717e-03 -1.146408641669665295e-02
4.380351541060614196e-01 3.415970780960569540e-07 -6.730169166761810345e-03
4.378223367498826346e-01 1.243029109488920196e-03 -4.742945812891562370e-03
4.411294391109974455e-01 6.120328320682597197e-03 6.700752060197305831e-04
4.118018567450221767e-01 -5.499354502280054402e-02 -2.524561039755977496e-02
2.733391768816050837e-01 -4.850728842098503413e-02 2.705204891479359372e-02
2.551043977630314541e-01 8.781033065344803074e-03 -6.169108281861868451e-03
2.569734615370066200e-01 -1.883267948174501905e-03 1.732863416845975557e-03
2.569005319651487262e-01 1.011336907092802179e-03 5.548754938932957568e-04
2.568194805039103468e-01 1.603987198432780213e-04 2.113442145974025067e-03
2.568467390650254756e-01 -8.041680386434012662e-04 1.191463011828040744e-03
2.569990688393390399e-01 -1.229675043885212040e-03 -1.116427432579643894e-03
2.559645735512090514e-01 -1.975440231878779380e-03 -3.593575215360437711e-04
2.429528846308544598e-01 -4.559298700344161653e-02 -6.820111356878251485e-02
1.212588495895440543e-01 2.225549137844469103e-02 -9.169098099368361288e-03
1.238251053240227717e-01 3.975567479267704679e-03 8.396087046454300470e-04
1.248276718924750950e-01 3.942936443549977855e-04 8.918297744865814371e-04
1.249856778604851865e-01 -1.634869569652321682e-05 3.119742061684025727e-04
1.250015169081031552e-01 -2.193766758832608121e-05 8.256443981393335116e-05
1.250011436573848222e-01 -7.644554590654824508e-06 1.884588764812081182e-05
1.250003717046703211e-01 -2.021469127044954545e-06 3.856822758063346882e-06
1.250000954083056726e-01 -4.631247018776641867e-07 7.147119835844780046e-07
1.250000214682214228e-01 -9.552186502591461564e-08 1.180277906717958552e-07
1.250000043585228204e-01 -1.781184369756533524e-08 1.633440718268781783e-08
1.250000007966335369e-01 -2.944300966649489456e-09 1.498438606959836272e-09
1.250000001280201778e-01 -4.081893801026386824e-10 -7.686681810216991157e-11
1.250000000170012338e-01 -3.887879634157896270e-11 -8.716550518850008063e-11
1.250000000014417634e-01 1.219379362719046187e-12 -2.994077048863993863e-11
1.249999999998797351e-01 2.024133405508495919e-12 -7.975341523988186348e-12
1.249999999998935574e-01 7.390458214647246540e-13 -1.856794876575174226e-12
1.249999999999628075e-01 2.033625213393270397e-13 -3.867406942910361221e-13
1.249999999999899247e-01 4.749052186140114210e-14 -7.143331267155081519e-14
1.249999999999975436e-01 9.607755866766201687e-15 -1.124183356411957921e-14
1.249999999999994310e-01 1.709171014211150077e-15 -1.436424098159041449e-15
1.249999999999998473e-01 3.118146359244073109e-16 -8.373196356556804104e-17
1.250000000000000000e-01 4.298250816067510274e-17 5.607892399479538426e-18
1.250000000000000000e-01 -2.838926191508980906e-18 2.545548759711840458e-17
1.250000000000000000e-01 9.168476267351206517e-18 1.244294043453671956e-17
1.250000000000000000e-01 7.169345447313383170e-18 2.495482557911105279e-18
1.250000000000000000e-01 6.861762476853971096e-18 8.692082068989723846e-18
1.250000000000000000e-01 7.073807130378665362e-18 3.794551617871413499e-18
1.250000000000000000e-01 6.775324060981023651e-18 7.415762761683855401e-18
1.250000000000000000e-01 7.313609754830554690e-18 5.886473525989337670e-18
1.250000000000000000e-01 9.051083772479963689e-18 1.041373357118355261e-17
1.250000000000000000e-01 4.681705504344942549e-18 -9.380657188471782359e-18
1.250000000000000000e-01 -3.406846571298930214e-18 1.115799052411482102e-18
